customer_id,unique_id,zip_code_prefix,city,state_code,unique_index,customer_unique_id
0bfa1bc373e0b5b09842638f464bd547,0422bf9c5455d76bf0906b94b42bdc2c,76857,nova mamore,RO,76857_nova mamore_RO,0bfa1bc373e0b5b09842638f464bd547_0422bf9c5455d76bf0906b94b42bdc2c
23267a340cb0e9928fca29f239429b11,327a01a6885ecfda06a3d5c50fb515c3,25919,mage,RJ,25919_mage_RJ,23267a340cb0e9928fca29f239429b11_327a01a6885ecfda06a3d5c50fb515c3
4cbce741dce59bb0b8e5ec5cf3c4b054,4c8705fb0f6f0af53150419a24a002de,76820,porto velho,RO,76820_porto velho_RO,4cbce741dce59bb0b8e5ec5cf3c4b054_4c8705fb0f6f0af53150419a24a002de
74359c5e719163f7edb9a3f29ba6fbab,443e23b582e69ae01d4d254f6e7dd3ea,69919,rio branco,AC,69919_rio branco_AC,74359c5e719163f7edb9a3f29ba6fbab_443e23b582e69ae01d4d254f6e7dd3ea
b3238c49535e70a13bc79e930519ba8a,cc8fd1385c01ba06ff6d2e32c0ee4fd2,76871,ariquemes,RO,76871_ariquemes_RO,b3238c49535e70a13bc79e930519ba8a_cc8fd1385c01ba06ff6d2e32c0ee4fd2
9adc8383886b0a2bd1736c1fd1b972e1,24c9ed99a0239ba1a61661f0f9f7403e,68511,maraba,PA,68511_maraba_PA,9adc8383886b0a2bd1736c1fd1b972e1_24c9ed99a0239ba1a61661f0f9f7403e
d398cd26a14e81d6a1b88c42b089a39f,e6b2ebebab1d04ea3fe75e9ef4f8f433,69301,boa vista,RR,69301_boa vista_RR,d398cd26a14e81d6a1b88c42b089a39f_e6b2ebebab1d04ea3fe75e9ef4f8f433
757bbd8c61a5fd67d5b8c18efd987beb,39a1da1c9a9a1f4fab3cb5d1fba7a189,69980,cruzeiro do sul,AC,69980_cruzeiro do sul_AC,757bbd8c61a5fd67d5b8c18efd987beb_39a1da1c9a9a1f4fab3cb5d1fba7a189
5b310d1f78f27de30f2fb3ddbc5e8a49,b9c201d679a0f0fbae1f2b9620b3155a,70701,brasilia,DF,70701_brasilia_DF,5b310d1f78f27de30f2fb3ddbc5e8a49_b9c201d679a0f0fbae1f2b9620b3155a
99dc7c59a9c5a055e048b3b1f8cabd8f,e99ca5e918ee9a06067dcdc7fd50007f,71591,brasilia,DF,71591_brasilia_DF,99dc7c59a9c5a055e048b3b1f8cabd8f_e99ca5e918ee9a06067dcdc7fd50007f
15d1ff96168e59165bb5ccf454b44b85,b4fa7b2b8c716cafcd505d8917a3b4be,85118,palmeirinha,PR,85118_palmeirinha_PR,15d1ff96168e59165bb5ccf454b44b85_b4fa7b2b8c716cafcd505d8917a3b4be
c70141a09d453bc56c7365eafc37d38d,ee2c239826fa08040447be849527bc56,69915,rio branco,AC,69915_rio branco_AC,c70141a09d453bc56c7365eafc37d38d_ee2c239826fa08040447be849527bc56
486f3821dff6f15c3b4c114b12ad1480,e03a7561447875f95f91004d29083c81,72535,brasilia,DF,72535_brasilia_DF,486f3821dff6f15c3b4c114b12ad1480_e03a7561447875f95f91004d29083c81
7fbb366983e4f58b78aa290785a1b9dc,9af30f19b48ae6a6d6637aed620b995b,71919,brasilia,DF,71919_brasilia_DF,7fbb366983e4f58b78aa290785a1b9dc_9af30f19b48ae6a6d6637aed620b995b
abd5239bc1c0c611f80ef3c3d2e6ae9d,0ec84961e69f1e31b1e0086fb1f3e88c,76937,costa marques,RO,76937_costa marques_RO,abd5239bc1c0c611f80ef3c3d2e6ae9d_0ec84961e69f1e31b1e0086fb1f3e88c
f3b198bb94854a5c2a916f79dcf980a4,576429323e48ec4c202e52552507f447,76821,porto velho,RO,76821_porto velho_RO,f3b198bb94854a5c2a916f79dcf980a4_576429323e48ec4c202e52552507f447
6b4254cccae427caccdd90c738b60f31,2dfb04c19b2c957a47ff3ca8c1205349,69901,rio branco,AC,69901_rio branco_AC,6b4254cccae427caccdd90c738b60f31_2dfb04c19b2c957a47ff3ca8c1205349
d8e3846d82e712608dfda713b5929998,c19e378364cbc24b597082e6b09dccbd,69927,porto acre,AC,69927_porto acre_AC,d8e3846d82e712608dfda713b5929998_c19e378364cbc24b597082e6b09dccbd
ff542e3cf0ba09909e8cfa4ea58186e1,a982bd0fec12d781fecd9f1e17cb81bf,48967,nucleo residencial pilar,BA,48967_nucleo residencial pilar_BA,ff542e3cf0ba09909e8cfa4ea58186e1_a982bd0fec12d781fecd9f1e17cb81bf
761df82feda9778854c6dafdaeb567e4,1428917cd397d4f9ac0fde76dd6f2266,69317,boa vista,RR,69317_boa vista_RR,761df82feda9778854c6dafdaeb567e4_1428917cd397d4f9ac0fde76dd6f2266
2d02f670df520fb5c5c5a818a9486c47,193c557222b982733aa8b9fa483a6c5e,69901,rio branco,AC,69901_rio branco_AC,2d02f670df520fb5c5c5a818a9486c47_193c557222b982733aa8b9fa483a6c5e
367d2bdd1791432a6864b006df0c9a1f,c85df1c6ef6f7bb605e1c49d34f172ee,78554,sinop,MT,78554_sinop_MT,367d2bdd1791432a6864b006df0c9a1f_c85df1c6ef6f7bb605e1c49d34f172ee
061a531d906f4bfb762be36757e41f7b,3168dc37da92585ed2bf29058b0cc143,69911,rio branco,AC,69911_rio branco_AC,061a531d906f4bfb762be36757e41f7b_3168dc37da92585ed2bf29058b0cc143
aa743174847b78266e47461b8bcd1bb5,b91103208abd5c826bd0bc26ec99c1a2,95572,mampituba,RS,95572_mampituba_RS,aa743174847b78266e47461b8bcd1bb5_b91103208abd5c826bd0bc26ec99c1a2
88aac7b0942dcdb41ebabf7811b106fc,2a4b1192846ec238d62df3838257bad9,68275,porto trombetas,PA,68275_porto trombetas_PA,88aac7b0942dcdb41ebabf7811b106fc_2a4b1192846ec238d62df3838257bad9
50756c38c6f7edeeacaaa63c6682ddb0,c148e9b2cf4a2b58b7edefc55863c818,76829,porto velho,RO,76829_porto velho_RO,50756c38c6f7edeeacaaa63c6682ddb0_c148e9b2cf4a2b58b7edefc55863c818
ffa7d6a151c43eaf14058054531ddca5,d3f9b6f820f5d26137edc92826811dc2,73090,brasilia,DF,73090_brasilia_DF,ffa7d6a151c43eaf14058054531ddca5_d3f9b6f820f5d26137edc92826811dc2
b34dffef04a2e8ecce637601e7733dfd,1837c1fae016f1f0aedaae13fe6c24e5,69925,senador guiomard,AC,69925_senador guiomard_AC,b34dffef04a2e8ecce637601e7733dfd_1837c1fae016f1f0aedaae13fe6c24e5
382b155c9a94793ddbd99d8f8b0887f8,de65189d40231f22bc5045a8b9842f00,69919,rio branco,AC,69919_rio branco_AC,382b155c9a94793ddbd99d8f8b0887f8_de65189d40231f22bc5045a8b9842f00
762e8ea539165da0ae00470a4f8e477e,195a5dead86106de9b898e2d6830b01a,72242,brasilia,DF,72242_brasilia_DF,762e8ea539165da0ae00470a4f8e477e_195a5dead86106de9b898e2d6830b01a
8681e534f3d51266c69704526a986c47,8d527b70b9749275f6a6cafc42519a98,71884,brasilia,DF,71884_brasilia_DF,8681e534f3d51266c69704526a986c47_8d527b70b9749275f6a6cafc42519a98
7c374adb83a223fa86b7e59111bec826,33f61674f0fc080eed130f22ab8ceb47,86135,santa margarida,PR,86135_santa margarida_PR,7c374adb83a223fa86b7e59111bec826_33f61674f0fc080eed130f22ab8ceb47
8ff83690a72dc5589bc39742798a128b,c6bc2bf4b75f3f9da5ce95971a2f463b,69915,rio branco,AC,69915_rio branco_AC,8ff83690a72dc5589bc39742798a128b_c6bc2bf4b75f3f9da5ce95971a2f463b
dad18fc78e3b2c9cb4e189e80563d2e1,ca4a283fddc866a53908a24399a7c711,70686,brasilia,DF,70686_brasilia_DF,dad18fc78e3b2c9cb4e189e80563d2e1_ca4a283fddc866a53908a24399a7c711
8e2f6ac5748f3612e7b6662b99f7a7c3,41d0610f2aeb9f45e800054e2641f4f1,69306,boa vista,RR,69306_boa vista_RR,8e2f6ac5748f3612e7b6662b99f7a7c3_41d0610f2aeb9f45e800054e2641f4f1
90b7c81dee4b49059a84be99b44b5a4c,8d6512fa0e1c5cdbd789b956de79fe2f,69915,rio branco,AC,69915_rio branco_AC,90b7c81dee4b49059a84be99b44b5a4c_8d6512fa0e1c5cdbd789b956de79fe2f
ded450170efe5531454485ca13120aca,c990f557eb1c943d3298d296015b9df4,69901,rio branco,AC,69901_rio branco_AC,ded450170efe5531454485ca13120aca_c990f557eb1c943d3298d296015b9df4
8aed06f4d390a477d19b1c263fb77fab,27f729c22e9c0292fa0f87c4c63956d0,72596,brasilia,DF,72596_brasilia_DF,8aed06f4d390a477d19b1c263fb77fab_27f729c22e9c0292fa0f87c4c63956d0
90fc6c2434ca10afbe89402ed29897e2,8f3dca4306d5a89e4ae2c65c110603a2,72465,brasilia,DF,72465_brasilia_DF,90fc6c2434ca10afbe89402ed29897e2_8f3dca4306d5a89e4ae2c65c110603a2
524987dbd2ce54fb339152d74a265232,d5349a131964fd10f901296bd4219e47,69305,boa vista,RR,69305_boa vista_RR,524987dbd2ce54fb339152d74a265232_d5349a131964fd10f901296bd4219e47
7e29d996caf508b65825f57600ebef69,7415e06e610d97fcc5307a0cefc9238f,73251,brasilia,DF,73251_brasilia_DF,7e29d996caf508b65825f57600ebef69_7415e06e610d97fcc5307a0cefc9238f
0b5e596d717bd970cd5b3c5855ff3c6a,8e2d83373060244a2767c06b7b4e7a66,76871,ariquemes,RO,76871_ariquemes_RO,0b5e596d717bd970cd5b3c5855ff3c6a_8e2d83373060244a2767c06b7b4e7a66
f33b127cad2e1ad3d33db4df72ebd159,03f3956529aac8ab54669986dbccdea5,70316,brasilia,DF,70316_brasilia_DF,f33b127cad2e1ad3d33db4df72ebd159_03f3956529aac8ab54669986dbccdea5
5f3b1c8a3fa2ba4c9f3da12e77d5846a,664c69498d29121d41bec641740a6e6d,71591,brasilia,DF,71591_brasilia_DF,5f3b1c8a3fa2ba4c9f3da12e77d5846a_664c69498d29121d41bec641740a6e6d
c26c3f3697726735dabd85bc09795511,1356d8c983b303fc2cf3b7b603d897fd,76820,porto velho,RO,76820_porto velho_RO,c26c3f3697726735dabd85bc09795511_1356d8c983b303fc2cf3b7b603d897fd
f6aba665faa637735e3de8c387e9fb5d,bcd27b639420bd22dfd6ef6923daabc6,76820,porto velho,RO,76820_porto velho_RO,f6aba665faa637735e3de8c387e9fb5d_bcd27b639420bd22dfd6ef6923daabc6
969464fb93c7e359f0aa7ea053725334,a0b900ce3e523b7ded323e9b60c49cf9,73091,brasilia,DF,73091_brasilia_DF,969464fb93c7e359f0aa7ea053725334_a0b900ce3e523b7ded323e9b60c49cf9
aef2b3b4d4558d1dcdb092339601fb58,32e93651fbc6d641cffdc40c50d982a3,76932,sao miguel do guapore,RO,76932_sao miguel do guapore_RO,aef2b3b4d4558d1dcdb092339601fb58_32e93651fbc6d641cffdc40c50d982a3
149338c97694f4c1825ef1b9d0afc2cc,c40b4a21d854ab194280dadc8998061f,71939,taguatinga,DF,71939_taguatinga_DF,149338c97694f4c1825ef1b9d0afc2cc_c40b4a21d854ab194280dadc8998061f
17679c354e803265772e7ebda35857eb,bd315e83bbf6540e7d45fd73b5e41bdd,41098,salvador,BA,41098_salvador_BA,17679c354e803265772e7ebda35857eb_bd315e83bbf6540e7d45fd73b5e41bdd
dcef2fe349300ac52c962eb0f0fbc453,9eceb9f7c2bd232366d8b271461849c0,58734,passagem,PB,58734_passagem_PB,dcef2fe349300ac52c962eb0f0fbc453_9eceb9f7c2bd232366d8b271461849c0
2696ed45e2583bdcb7b6bfd0a8f0f2fe,9789c872c721af19e428c304beaf6472,73310,brasilia,DF,73310_brasilia_DF,2696ed45e2583bdcb7b6bfd0a8f0f2fe_9789c872c721af19e428c304beaf6472
08420efd8b1c0be27393032e21a993ee,4b6d726a54a2660c4d09bd675d37a813,69917,rio branco,AC,69917_rio branco_AC,08420efd8b1c0be27393032e21a993ee_4b6d726a54a2660c4d09bd675d37a813
888d2ebe1af2a8c93c75dae5dfc23719,721d1092e1a6460c67e6a0e691d899a3,69900,rio branco,AC,69900_rio branco_AC,888d2ebe1af2a8c93c75dae5dfc23719_721d1092e1a6460c67e6a0e691d899a3
0abda7ee9b75764b3bf4197b63ee7c0a,a28a5bf286affa0abc5f7dbc1ccb6a2d,73255,brasilia,DF,73255_brasilia_DF,0abda7ee9b75764b3bf4197b63ee7c0a_a28a5bf286affa0abc5f7dbc1ccb6a2d
4e9217c5dfd97ced4ac2f769f8dd087e,8ff1f69b35c98589645f87be6ccb8b20,70686,brasilia,DF,70686_brasilia_DF,4e9217c5dfd97ced4ac2f769f8dd087e_8ff1f69b35c98589645f87be6ccb8b20
32d35b37495c90b91603ed706ff912d6,005ee3e015ec18092d7782e507cf68fe,69909,rio branco,AC,69909_rio branco_AC,32d35b37495c90b91603ed706ff912d6_005ee3e015ec18092d7782e507cf68fe
0e068d477b784dc327ce26836411eb00,8d386257586276430b56d546569ae1a1,69301,boa vista,RR,69301_boa vista_RR,0e068d477b784dc327ce26836411eb00_8d386257586276430b56d546569ae1a1
9a3628001d3e292e330959f661034b0b,b9e123c4adf4b4cb158903c913c16aff,48967,nucleo residencial pilar,BA,48967_nucleo residencial pilar_BA,9a3628001d3e292e330959f661034b0b_b9e123c4adf4b4cb158903c913c16aff
dbd46952d895ea4b8aecd9bafd411def,ebfe9b42d73c997a677f615bf7116f18,71810,brasilia,DF,71810_brasilia_DF,dbd46952d895ea4b8aecd9bafd411def_ebfe9b42d73c997a677f615bf7116f18
5621efcb03b89c9a3a23e0d9c9f56360,9159694dbab5bdd0d09c1706d992751d,69306,boa vista,RR,69306_boa vista_RR,5621efcb03b89c9a3a23e0d9c9f56360_9159694dbab5bdd0d09c1706d992751d
93bfdeb73351d031f1b66ecd51419b08,d24741b6792369a6a78dca259c685774,70686,brasilia,DF,70686_brasilia_DF,93bfdeb73351d031f1b66ecd51419b08_d24741b6792369a6a78dca259c685774
6285f604fa70a13975a094497da3bf6b,b38732950105417b181136c00f9fff9d,69908,rio branco,AC,69908_rio branco_AC,6285f604fa70a13975a094497da3bf6b_b38732950105417b181136c00f9fff9d
e1a333109e71922f3c2cf7775d80f28f,d071c52731da995f4ce30e7d8f7560a8,76920,ouro preto do oeste,RO,76920_ouro preto do oeste_RO,e1a333109e71922f3c2cf7775d80f28f_d071c52731da995f4ce30e7d8f7560a8
e81b380b3c669bfebd48ec3f0f679bcd,5e27fb1ca5f8f65f60eecfb1c468b202,70686,brasilia,DF,70686_brasilia_DF,e81b380b3c669bfebd48ec3f0f679bcd_5e27fb1ca5f8f65f60eecfb1c468b202
8ff02d450ba93882e5d0277f2fdc8727,e58043c5746b4d123edd5fe77ef48696,72821,luziania,GO,72821_luziania_GO,8ff02d450ba93882e5d0277f2fdc8727_e58043c5746b4d123edd5fe77ef48696
ddb73c7e7b71669891418abdbdb704a7,e2e2ba359b4d37551009d340adad5180,38749,sao benedito,MG,38749_sao benedito_MG,ddb73c7e7b71669891418abdbdb704a7_e2e2ba359b4d37551009d340adad5180
a92793be3ea218a1c299ef149d5584c2,f9a19bbde55fdbb899189f8c71272570,72280,brasilia,DF,72280_brasilia_DF,a92793be3ea218a1c299ef149d5584c2_f9a19bbde55fdbb899189f8c71272570
59b5afd367220e7d7e8b23cf010e44c7,7ef6d1de203a99ee62a7d14e5329668d,76824,porto velho,RO,76824_porto velho_RO,59b5afd367220e7d7e8b23cf010e44c7_7ef6d1de203a99ee62a7d14e5329668d
7a9ba3048545535bc0c1d412fa47f829,19416a0da35288cfce110f84839ff052,72300,brasilia,DF,72300_brasilia_DF,7a9ba3048545535bc0c1d412fa47f829_19416a0da35288cfce110f84839ff052
2be4a0dedfe97478360ce6cefcbc9cc5,61df92ba1d93813fc91fe1fa1a89a026,72005,brasilia,DF,72005_brasilia_DF,2be4a0dedfe97478360ce6cefcbc9cc5_61df92ba1d93813fc91fe1fa1a89a026
9d954b3fec9c0d6ade375ef5716a90d7,b30b71d4c524d51b87559e3fa4dbeac9,7430,aruja,SP,7430_aruja_SP,9d954b3fec9c0d6ade375ef5716a90d7_b30b71d4c524d51b87559e3fa4dbeac9
66637c0e4a801a4cd3ba72818e7b5b11,35667b792f144ffbcb90d64c5abf26a7,69305,boa vista,RR,69305_boa vista_RR,66637c0e4a801a4cd3ba72818e7b5b11_35667b792f144ffbcb90d64c5abf26a7
e7d78126dbaaf94ed755304738b6b645,9c77ef5c10eb297b09aa326cadd6b4e8,76934,seringueiras,RO,76934_seringueiras_RO,e7d78126dbaaf94ed755304738b6b645_9c77ef5c10eb297b09aa326cadd6b4e8
42b60323285c89fc7c84d6cc24f515be,ef259a70ab5c229b5f323b0edc115f50,70686,brasilia,DF,70686_brasilia_DF,42b60323285c89fc7c84d6cc24f515be_ef259a70ab5c229b5f323b0edc115f50
afddd76d1457bf3429973d37105f7aef,b51e5231c8ece4e6f463f2add2e07f60,72002,brasilia,DF,72002_brasilia_DF,afddd76d1457bf3429973d37105f7aef_b51e5231c8ece4e6f463f2add2e07f60
ce65d81faff1e65d08d331bfe6c0ad6e,5ee8f21bffc44f0d99469baeb26d0dfc,76829,porto velho,RO,76829_porto velho_RO,ce65d81faff1e65d08d331bfe6c0ad6e_5ee8f21bffc44f0d99469baeb26d0dfc
fec991b4de20b2284f4c441df760a6ed,0d03c613535cac801a444e62412fd28f,76829,porto velho,RO,76829_porto velho_RO,fec991b4de20b2284f4c441df760a6ed_0d03c613535cac801a444e62412fd28f
2386792ff4818fe030a3b1364994f51e,ab7bed4092cc3dadbaefba86cb45f37f,73081,brasilia,DF,73081_brasilia_DF,2386792ff4818fe030a3b1364994f51e_ab7bed4092cc3dadbaefba86cb45f37f
02469bb79cf0096970abae40244a4c6f,235e44672edfd9e6c77f2c69f4bb8427,68514,morada nova,PA,68514_morada nova_PA,02469bb79cf0096970abae40244a4c6f_235e44672edfd9e6c77f2c69f4bb8427
098ff9996de8b54d861bf8da445ba2ca,9e47811def6c1467905f6bbcd016d179,76824,porto velho,RO,76824_porto velho_RO,098ff9996de8b54d861bf8da445ba2ca_9e47811def6c1467905f6bbcd016d179
81de0f49e5ce04655d8ea24b3239cc80,20de74eaa3f13cd1d56cdb65cdaa453a,76808,porto velho,RO,76808_porto velho_RO,81de0f49e5ce04655d8ea24b3239cc80_20de74eaa3f13cd1d56cdb65cdaa453a
6adf590fdc1f4f88daaecf7138410e19,2270fffd5ea1e1f8331e204028591385,76804,porto velho,RO,76804_porto velho_RO,6adf590fdc1f4f88daaecf7138410e19_2270fffd5ea1e1f8331e204028591385
d7b7917cfa60997e23f7bb56c0055729,a73a341aa868b255594a9857c8e59772,69901,rio branco,AC,69901_rio branco_AC,d7b7917cfa60997e23f7bb56c0055729_a73a341aa868b255594a9857c8e59772
e826caec2782e3a3787294d13a77c2e8,eabe386c422d6fc8ab991f7284efad70,70333,brasilia,DF,70333_brasilia_DF,e826caec2782e3a3787294d13a77c2e8_eabe386c422d6fc8ab991f7284efad70
e268970912eb010dea9194ee50e22276,f83ac6015ad3b37d4f96603f362cb14e,72280,brasilia,DF,72280_brasilia_DF,e268970912eb010dea9194ee50e22276_f83ac6015ad3b37d4f96603f362cb14e
4f3d7e6bbe7f1c9de320437cf6bf04d8,150e414ff9f93eae86f42f44c8c863c8,71884,brasilia,DF,71884_brasilia_DF,4f3d7e6bbe7f1c9de320437cf6bf04d8_150e414ff9f93eae86f42f44c8c863c8
92bc8ba533fd5f3a2c5fb8c16f6f9611,2991185ed4a275b32b09338ebc32a7f9,72005,brasilia,DF,72005_brasilia_DF,92bc8ba533fd5f3a2c5fb8c16f6f9611_2991185ed4a275b32b09338ebc32a7f9
bfffc44d697db2944987bc39fd45d22c,b4dd1edfb454e09a915bcd75b653cb8f,72268,brasilia,DF,72268_brasilia_DF,bfffc44d697db2944987bc39fd45d22c_b4dd1edfb454e09a915bcd75b653cb8f
00b4054d851ec464f6fb745fab627439,82c199ce18d8d976f3029a4310e8ac5c,76825,porto velho,RO,76825_porto velho_RO,00b4054d851ec464f6fb745fab627439_82c199ce18d8d976f3029a4310e8ac5c
0c7d17d2ae9a0c85566d9d58ea478a25,f6a1b401ed3ffaa8ed4de1a6da5079b0,72005,brasilia,DF,72005_brasilia_DF,0c7d17d2ae9a0c85566d9d58ea478a25_f6a1b401ed3ffaa8ed4de1a6da5079b0
e1f84ac160ef6931ca5a907ff08ca26a,2c76a9335908716adfea7acbb381c840,76824,porto velho,RO,76824_porto velho_RO,e1f84ac160ef6931ca5a907ff08ca26a_2c76a9335908716adfea7acbb381c840
80ca2676141288b0fb864389fa7e49c5,cf717ffae55d20f545be20358a44f698,35104,sao vitor,MG,35104_sao vitor_MG,80ca2676141288b0fb864389fa7e49c5_cf717ffae55d20f545be20358a44f698
149fb5e07107f6ad6ff9fd318bbf846a,824de303ad09beec4bf7531e74f3b721,72455,brasilia,DF,72455_brasilia_DF,149fb5e07107f6ad6ff9fd318bbf846a_824de303ad09beec4bf7531e74f3b721
e6aa3c4bea880edfc850c4647a575b5d,430ce1ecb4ed1f869b148c20fe92a817,69906,rio branco,AC,69906_rio branco_AC,e6aa3c4bea880edfc850c4647a575b5d_430ce1ecb4ed1f869b148c20fe92a817
4551d3400f68fda36d0062727b26c04b,0845d810b482f4d469d3c88380f4a7d5,69918,rio branco,AC,69918_rio branco_AC,4551d3400f68fda36d0062727b26c04b_0845d810b482f4d469d3c88380f4a7d5
8a0108267d9258a0ec9f74381bc9b0de,7a2dc4682890550ebe3b8befcea3d55c,69900,rio branco,AC,69900_rio branco_AC,8a0108267d9258a0ec9f74381bc9b0de_7a2dc4682890550ebe3b8befcea3d55c
403c18ab4dd89d3ca5e3690c73832ad5,827d2a844810b430e2dd9e55a591c955,72237,brasilia,DF,72237_brasilia_DF,403c18ab4dd89d3ca5e3690c73832ad5_827d2a844810b430e2dd9e55a591c955
e9e24284c4b5d4fb273d59e2436fbc2b,9117f3fef821178d4cff1339564c0a41,76824,porto velho,RO,76824_porto velho_RO,e9e24284c4b5d4fb273d59e2436fbc2b_9117f3fef821178d4cff1339564c0a41
3295b1d78b7c28090e18c60e726359ce,c90e48690d479db6bd7fde249e50aa50,71919,brasilia,DF,71919_brasilia_DF,3295b1d78b7c28090e18c60e726359ce_c90e48690d479db6bd7fde249e50aa50
e76656ce4486a41da00e471277b1d1e9,acca556e877c4ee6aaa815349925fab6,17390,sao sebastiao da serra,SP,17390_sao sebastiao da serra_SP,e76656ce4486a41da00e471277b1d1e9_acca556e877c4ee6aaa815349925fab6
4daaa55d5d0c4a008456666b94e9506a,5307b8146f4c8f11029bb061d11ce967,76820,porto velho,RO,76820_porto velho_RO,4daaa55d5d0c4a008456666b94e9506a_5307b8146f4c8f11029bb061d11ce967
68e329cc0fcc7bfecb38e17414ea4f4b,377860a7242c2e503c926b76ab6e0a65,76824,porto velho,RO,76824_porto velho_RO,68e329cc0fcc7bfecb38e17414ea4f4b_377860a7242c2e503c926b76ab6e0a65
2c234c3a0b7d6c725d30c619f1c08b98,9b6cc489e1c73e719d7af9b3f2bac4b4,28143,mussurepe,RJ,28143_mussurepe_RJ,2c234c3a0b7d6c725d30c619f1c08b98_9b6cc489e1c73e719d7af9b3f2bac4b4
254b177b6a8e7c54a3216c70c77453d4,98a6680f69a45da8df54e74a91818ff1,69915,rio branco,AC,69915_rio branco_AC,254b177b6a8e7c54a3216c70c77453d4_98a6680f69a45da8df54e74a91818ff1
6dd615ab569bc60cb1cc7b468c11208d,1a23b051d310249a09fc86310b84ea21,69301,boa vista,RR,69301_boa vista_RR,6dd615ab569bc60cb1cc7b468c11208d_1a23b051d310249a09fc86310b84ea21
d8e8abfdd5595791e6839dd57db99559,9a3fdd4ad28fc1dc25039dd5d4a3dbbe,48793,caldas do jorro,BA,48793_caldas do jorro_BA,d8e8abfdd5595791e6839dd57db99559_9a3fdd4ad28fc1dc25039dd5d4a3dbbe
5880e46677c68394bda62479fd673340,5dbba6c01268a8ad43f79157bf4454a0,69900,rio branco,AC,69900_rio branco_AC,5880e46677c68394bda62479fd673340_5dbba6c01268a8ad43f79157bf4454a0
0eed3ff172c60ed10c2c4eb3a08e29c4,d18e5db8ac1d75ef705db46fac25e546,76897,jaru,RO,76897_jaru_RO,0eed3ff172c60ed10c2c4eb3a08e29c4_d18e5db8ac1d75ef705db46fac25e546
add72ef6c37408eddeec3a287b2eba21,df5eba035e5dfa3a9d43a362db065d07,76803,porto velho,RO,76803_porto velho_RO,add72ef6c37408eddeec3a287b2eba21_df5eba035e5dfa3a9d43a362db065d07
e3e9ae1347443d356811dee97b0faa20,5243ba594032a9e2e1b2dc095c26faac,71574,brasilia,DF,71574_brasilia_DF,e3e9ae1347443d356811dee97b0faa20_5243ba594032a9e2e1b2dc095c26faac
d09d644ae171858274e3c166df961b4c,fb3d2759405ec9a4a3e8eb61653a0bec,72005,brasilia,DF,72005_brasilia_DF,d09d644ae171858274e3c166df961b4c_fb3d2759405ec9a4a3e8eb61653a0bec
db3d228e48b195e4ecb9622a0b0e7807,b6720c884c4f70869b4536cad535a264,84623,santana,PR,84623_santana_PR,db3d228e48b195e4ecb9622a0b0e7807_b6720c884c4f70869b4536cad535a264
69e68f1d0a346b425f7a59e1773a8d10,280f1ed2d8cde2b628562606a6dd8f44,69911,rio branco,AC,69911_rio branco_AC,69e68f1d0a346b425f7a59e1773a8d10_280f1ed2d8cde2b628562606a6dd8f44
2ee64c10ba69ec9d4d5bf49f592c5fd2,e3a07a2fce775f67bcf06e6278807608,71090,brasilia,DF,71090_brasilia_DF,2ee64c10ba69ec9d4d5bf49f592c5fd2_e3a07a2fce775f67bcf06e6278807608
589298dae9fd52c451466272d22efb8f,6676ddad2f25941398c86483828fbc38,48967,nucleo residencial pilar,BA,48967_nucleo residencial pilar_BA,589298dae9fd52c451466272d22efb8f_6676ddad2f25941398c86483828fbc38
a2d755d99c00b6bc5c1a081f184ac4c3,0c80535192f4cddee2604159de128815,69915,rio branco,AC,69915_rio branco_AC,a2d755d99c00b6bc5c1a081f184ac4c3_0c80535192f4cddee2604159de128815
cc6ca9a06de92299b5d0fc5669174398,377860a7242c2e503c926b76ab6e0a65,76824,porto velho,RO,76824_porto velho_RO,cc6ca9a06de92299b5d0fc5669174398_377860a7242c2e503c926b76ab6e0a65
ecc9d1e0b9028c358a230d765d23332c,c2b731c7f1e1150ff35ba9dcda1bde30,76929,urupa,RO,76929_urupa_RO,ecc9d1e0b9028c358a230d765d23332c_c2b731c7f1e1150ff35ba9dcda1bde30
c572fd6cdd98e87ea2bc433b6da21078,3e45b1d69bfaf0b7963cbb9dd00196f7,76877,ariquemes,RO,76877_ariquemes_RO,c572fd6cdd98e87ea2bc433b6da21078_3e45b1d69bfaf0b7963cbb9dd00196f7
1d105baee439636393150693975dc2cc,56ca66bcf6d0b1a37817d2ad039eafdc,76811,porto velho,RO,76811_porto velho_RO,1d105baee439636393150693975dc2cc_56ca66bcf6d0b1a37817d2ad039eafdc
dd9013b8f9a0b85bc923959071a8b800,44c1f911a4dd360e5df107f7e302f3c8,76820,porto velho,RO,76820_porto velho_RO,dd9013b8f9a0b85bc923959071a8b800_44c1f911a4dd360e5df107f7e302f3c8
c0a4ca941f313300f1694f4ab73b3651,3ee2f03d9b420dd5b3f09c2df2d985c6,76806,porto velho,RO,76806_porto velho_RO,c0a4ca941f313300f1694f4ab73b3651_3ee2f03d9b420dd5b3f09c2df2d985c6
f30ec3a9feef479c3cc57e3ab881073b,4aa1d8829005d87fb205f65f12efad0a,76824,porto velho,RO,76824_porto velho_RO,f30ec3a9feef479c3cc57e3ab881073b_4aa1d8829005d87fb205f65f12efad0a
30f82c0ee854f242de987b4f2390aa95,7f18fa0c84333e6a2e1e30378b5f3c6c,70702,brasilia,DF,70702_brasilia_DF,30f82c0ee854f242de987b4f2390aa95_7f18fa0c84333e6a2e1e30378b5f3c6c
